"order_id","customer","city","state","order_date","product_name","category_name","store_name","sales_rep","total_units_sold","revenue"
1390,"Tenisha Lyons","Amityville","NY","2018-02-12","Haro Shift R3 - 2017","Mountain Bikes","Baldwin Bikes","Venita Daniel","2","2939.98"
1390,"Tenisha Lyons","Amityville","NY","2018-02-12","Sun Bicycles Streamway - 2017","Comfort Bicycles","Baldwin Bikes","Venita Daniel","1","481.99"
1390,"Tenisha Lyons","Amityville","NY","2018-02-12","Surly Big Dummy Frameset - 2017","Mountain Bikes","Baldwin Bikes","Venita Daniel","2","1999.98"
1390,"Tenisha Lyons","Amityville","NY","2018-02-12","Trek Domane ALR 5 Gravel - 2018","Road Bikes","Baldwin Bikes","Venita Daniel","2","3599.98"
1391,"Hortencia O'neil","Rockville Centre","NY","2018-02-13","Electra Cruiser Lux 3i - 2018","Cruisers Bicycles","Baldwin Bikes","Jannette David","2","1059.98"
1391,"Hortencia O'neil","Rockville Centre","NY","2018-02-13","Electra Treasure 1 20"" - 2018","Children Bicycles","Baldwin Bikes","Jannette David","2","639.98"
1391,"Hortencia O'neil","Rockville Centre","NY","2018-02-13","Trek Precaliber 24 21-speed Boy's - 2018","Children Bicycles","Baldwin Bikes","Jannette David","1","369.99"
1391,"Hortencia O'neil","Rockville Centre","NY","2018-02-13","Electra Cruiser Lux 3i - 2018","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer","2","1059.98"
1391,"Hortencia O'neil","Rockville Centre","NY","2018-02-13","Electra Treasure 1 20"" - 2018","Children Bicycles","Baldwin Bikes","Marcelene Boyer","2","639.98"
1391,"Hortencia O'neil","Rockville Centre","NY","2018-02-13","Trek Precaliber 24 21-speed Boy's - 2018","Children Bicycles","Baldwin Bikes","Marcelene Boyer","1","369.99"
1391,"Hortencia O'neil","Rockville Centre","NY","2018-02-13","Electra Cruiser Lux 3i - 2018","Cruisers Bicycles","Baldwin Bikes","Venita Daniel","2","1059.98"
1391,"Hortencia O'neil","Rockville Centre","NY","2018-02-13","Electra Treasure 1 20"" - 2018","Children Bicycles","Baldwin Bikes","Venita Daniel","2","639.98"
1391,"Hortencia O'neil","Rockville Centre","NY","2018-02-13","Trek Precaliber 24 21-speed Boy's - 2018","Children Bicycles","Baldwin Bikes","Venita Daniel","1","369.99"
1392,"Kenyetta Mason","Flushing","NY","2018-02-13","Electra Townie Commute 27D Ladies - 2018","Cruisers Bicycles","Baldwin Bikes","Jannette David","2","1799.98"
1392,"Kenyetta Mason","Flushing","NY","2018-02-13","Trek Precaliber 12 Boys - 2017","Children Bicycles","Baldwin Bikes","Jannette David","2","379.98"
1392,"Kenyetta Mason","Flushing","NY","2018-02-13","Electra Townie Commute 27D Ladies - 2018","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer","2","1799.98"
1392,"Kenyetta Mason","Flushing","NY","2018-02-13","Trek Precaliber 12 Boys - 2017","Children Bicycles","Baldwin Bikes","Marcelene Boyer","2","379.98"
1392,"Kenyetta Mason","Flushing","NY","2018-02-13","Electra Townie Commute 27D Ladies - 2018","Cruisers Bicycles","Baldwin Bikes","Venita Daniel","2","1799.98"
1392,"Kenyetta Mason","Flushing","NY","2018-02-13","Trek Precaliber 12 Boys - 2017","Children Bicycles","Baldwin Bikes","Venita Daniel","2","379.98"
1393,"Tena Huber","Newburgh","NY","2018-02-14","Electra Amsterdam Original 3i Ladies' - 2017","Cruisers Bicycles","Baldwin Bikes","Jannette David","1","659.99"
1393,"Tena Huber","Newburgh","NY","2018-02-14","Haro Shredder 20 - 2017","Children Bicycles","Baldwin Bikes","Jannette David","1","209.99"
1393,"Tena Huber","Newburgh","NY","2018-02-14","Trek Kickster - 2018","Children Bicycles","Baldwin Bikes","Jannette David","2","319.98"
1393,"Tena Huber","Newburgh","NY","2018-02-14","Trek Remedy 9.8 - 2017","Mountain Bikes","Baldwin Bikes","Jannette David","2","10599.98"
1393,"Tena Huber","Newburgh","NY","2018-02-14","Electra Amsterdam Original 3i Ladies' - 2017","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer","1","659.99"
1393,"Tena Huber","Newburgh","NY","2018-02-14","Haro Shredder 20 - 2017","Children Bicycles","Baldwin Bikes","Marcelene Boyer","1","209.99"
1393,"Tena Huber","Newburgh","NY","2018-02-14","Trek Kickster - 2018","Children Bicycles","Baldwin Bikes","Marcelene Boyer","2","319.98"
1393,"Tena Huber","Newburgh","NY","2018-02-14","Trek Remedy 9.8 - 2017","Mountain Bikes","Baldwin Bikes","Marcelene Boyer","2","10599.98"
1393,"Tena Huber","Newburgh","NY","2018-02-14","Electra Amsterdam Original 3i Ladies' - 2017","Cruisers Bicycles","Baldwin Bikes","Venita Daniel","1","659.99"
1393,"Tena Huber","Newburgh","NY","2018-02-14","Haro Shredder 20 - 2017","Children Bicycles","Baldwin Bikes","Venita Daniel","1","209.99"
1393,"Tena Huber","Newburgh","NY","2018-02-14","Trek Kickster - 2018","Children Bicycles","Baldwin Bikes","Venita Daniel","2","319.98"
1393,"Tena Huber","Newburgh","NY","2018-02-14","Trek Remedy 9.8 - 2017","Mountain Bikes","Baldwin Bikes","Venita Daniel","2","10599.98"
1394,"Erik Leblanc","Sugar Land","TX","2018-02-14","Trek 1120 - 2018","Road Bikes","Rowlett Bikes","Bernardine Houston","2","4999.98"
1394,"Erik Leblanc","Sugar Land","TX","2018-02-14","Trek 1120 - 2018","Road Bikes","Rowlett Bikes","Kali Vargas","2","4999.98"
1394,"Erik Leblanc","Sugar Land","TX","2018-02-14","Trek 1120 - 2018","Road Bikes","Rowlett Bikes","Layla Terrell","2","4999.98"
1395,"Zora Ford","Sacramento","CA","2018-02-15","Electra Townie Original 21D EQ - 2017/2018","Cruisers Bicycles","Santa Cruz Bikes","Fabiola Jackson","1","679.99"
1395,"Zora Ford","Sacramento","CA","2018-02-15","Trek Domane AL 3 Women's - 2018","Road Bikes","Santa Cruz Bikes","Fabiola Jackson","2","1839.98"
1395,"Zora Ford","Sacramento","CA","2018-02-15","Trek Emonda S 4 - 2017","Road Bikes","Santa Cruz Bikes","Fabiola Jackson","2","2999.98"
1395,"Zora Ford","Sacramento","CA","2018-02-15","Trek Super Commuter+ 7 - 2018","Electric Bikes","Santa Cruz Bikes","Fabiola Jackson","1","3599.99"
1395,"Zora Ford","Sacramento","CA","2018-02-15","Electra Townie Original 21D EQ - 2017/2018","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano","1","679.99"
1395,"Zora Ford","Sacramento","CA","2018-02-15","Trek Domane AL 3 Women's - 2018","Road Bikes","Santa Cruz Bikes","Genna Serrano","2","1839.98"
1395,"Zora Ford","Sacramento","CA","2018-02-15","Trek Emonda S 4 - 2017","Road Bikes","Santa Cruz Bikes","Genna Serrano","2","2999.98"
1395,"Zora Ford","Sacramento","CA","2018-02-15","Trek Super Commuter+ 7 - 2018","Electric Bikes","Santa Cruz Bikes","Genna Serrano","1","3599.99"
1395,"Zora Ford","Sacramento","CA","2018-02-15","Electra Townie Original 21D EQ - 2017/2018","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland","1","679.99"
1395,"Zora Ford","Sacramento","CA","2018-02-15","Trek Domane AL 3 Women's - 2018","Road Bikes","Santa Cruz Bikes","Mireya Copeland","2","1839.98"
1395,"Zora Ford","Sacramento","CA","2018-02-15","Trek Emonda S 4 - 2017","Road Bikes","Santa Cruz Bikes","Mireya Copeland","2","2999.98"
1395,"Zora Ford","Sacramento","CA","2018-02-15","Trek Super Commuter+ 7 - 2018","Electric Bikes","Santa Cruz Bikes","Mireya Copeland","1","3599.99"
1395,"Zora Ford","Sacramento","CA","2018-02-15","Electra Townie Original 21D EQ - 2017/2018","Cruisers Bicycles","Santa Cruz Bikes","Virgie Wiggins","1","679.99"
1395,"Zora Ford","Sacramento","CA","2018-02-15","Trek Domane AL 3 Women's - 2018","Road Bikes","Santa Cruz Bikes","Virgie Wiggins","2","1839.98"
1395,"Zora Ford","Sacramento","CA","2018-02-15","Trek Emonda S 4 - 2017","Road Bikes","Santa Cruz Bikes","Virgie Wiggins","2","2999.98"
1395,"Zora Ford","Sacramento","CA","2018-02-15","Trek Super Commuter+ 7 - 2018","Electric Bikes","Santa Cruz Bikes","Virgie Wiggins","1","3599.99"
1396,"Lara Guy","Ronkonkoma","NY","2018-02-15","Trek Domane SL 5 - 2018","Road Bikes","Baldwin Bikes","Jannette David","1","2199.99"
1396,"Lara Guy","Ronkonkoma","NY","2018-02-15","Trek Emonda S 5 - 2017","Road Bikes","Baldwin Bikes","Jannette David","1","1999.99"
1396,"Lara Guy","Ronkonkoma","NY","2018-02-15","Trek Domane SL 5 - 2018","Road Bikes","Baldwin Bikes","Marcelene Boyer","1","2199.99"
1396,"Lara Guy","Ronkonkoma","NY","2018-02-15","Trek Emonda S 5 - 2017","Road Bikes","Baldwin Bikes","Marcelene Boyer","1","1999.99"
1396,"Lara Guy","Ronkonkoma","NY","2018-02-15","Trek Domane SL 5 - 2018","Road Bikes","Baldwin Bikes","Venita Daniel","1","2199.99"
1396,"Lara Guy","Ronkonkoma","NY","2018-02-15","Trek Emonda S 5 - 2017","Road Bikes","Baldwin Bikes","Venita Daniel","1","1999.99"
1397,"James Robles","North Tonawanda","NY","2018-02-15","Electra White Water 3i - 2018","Cruisers Bicycles","Baldwin Bikes","Jannette David","1","749.99"
1397,"James Robles","North Tonawanda","NY","2018-02-15","Sun Bicycles Biscayne Tandem CB - 2017","Cruisers Bicycles","Baldwin Bikes","Jannette David","2","1295.98"
1397,"James Robles","North Tonawanda","NY","2018-02-15","Surly Pack Rat Frameset - 2018","Mountain Bikes","Baldwin Bikes","Jannette David","2","939.98"
1397,"James Robles","North Tonawanda","NY","2018-02-15","Trek Remedy 7 27.5 - 2018","Mountain Bikes","Baldwin Bikes","Jannette David","1","2999.99"
1397,"James Robles","North Tonawanda","NY","2018-02-15","Trek Slash 8 27.5 - 2016","Mountain Bikes","Baldwin Bikes","Jannette David","1","3999.99"
1397,"James Robles","North Tonawanda","NY","2018-02-15","Electra White Water 3i - 2018","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer","1","749.99"
1397,"James Robles","North Tonawanda","NY","2018-02-15","Sun Bicycles Biscayne Tandem CB - 2017","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer","2","1295.98"
1397,"James Robles","North Tonawanda","NY","2018-02-15","Surly Pack Rat Frameset - 2018","Mountain Bikes","Baldwin Bikes","Marcelene Boyer","2","939.98"
1397,"James Robles","North Tonawanda","NY","2018-02-15","Trek Remedy 7 27.5 - 2018","Mountain Bikes","Baldwin Bikes","Marcelene Boyer","1","2999.99"
1397,"James Robles","North Tonawanda","NY","2018-02-15","Trek Slash 8 27.5 - 2016","Mountain Bikes","Baldwin Bikes","Marcelene Boyer","1","3999.99"
1397,"James Robles","North Tonawanda","NY","2018-02-15","Electra White Water 3i - 2018","Cruisers Bicycles","Baldwin Bikes","Venita Daniel","1","749.99"
1397,"James Robles","North Tonawanda","NY","2018-02-15","Sun Bicycles Biscayne Tandem CB - 2017","Cruisers Bicycles","Baldwin Bikes","Venita Daniel","2","1295.98"
1397,"James Robles","North Tonawanda","NY","2018-02-15","Surly Pack Rat Frameset - 2018","Mountain Bikes","Baldwin Bikes","Venita Daniel","2","939.98"
1397,"James Robles","North Tonawanda","NY","2018-02-15","Trek Remedy 7 27.5 - 2018","Mountain Bikes","Baldwin Bikes","Venita Daniel","1","2999.99"
1397,"James Robles","North Tonawanda","NY","2018-02-15","Trek Slash 8 27.5 - 2016","Mountain Bikes","Baldwin Bikes","Venita Daniel","1","3999.99"
1398,"Desire Mcgowan","Bakersfield","CA","2018-02-16","Sun Bicycles Cruz 7 - 2017","Cruisers Bicycles","Santa Cruz Bikes","Fabiola Jackson","2","833.98"
1398,"Desire Mcgowan","Bakersfield","CA","2018-02-16","Surly Ogre Frameset - 2017","Road Bikes","Santa Cruz Bikes","Fabiola Jackson","1","749.99"
1398,"Desire Mcgowan","Bakersfield","CA","2018-02-16","Sun Bicycles Cruz 7 - 2017","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano","2","833.98"
1398,"Desire Mcgowan","Bakersfield","CA","2018-02-16","Surly Ogre Frameset - 2017","Road Bikes","Santa Cruz Bikes","Genna Serrano","1","749.99"
1398,"Desire Mcgowan","Bakersfield","CA","2018-02-16","Sun Bicycles Cruz 7 - 2017","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland","2","833.98"
1398,"Desire Mcgowan","Bakersfield","CA","2018-02-16","Surly Ogre Frameset - 2017","Road Bikes","Santa Cruz Bikes","Mireya Copeland","1","749.99"
1398,"Desire Mcgowan","Bakersfield","CA","2018-02-16","Sun Bicycles Cruz 7 - 2017","Cruisers Bicycles","Santa Cruz Bikes","Virgie Wiggins","2","833.98"
1398,"Desire Mcgowan","Bakersfield","CA","2018-02-16","Surly Ogre Frameset - 2017","Road Bikes","Santa Cruz Bikes","Virgie Wiggins","1","749.99"
1399,"Stefany Potter","Saratoga Springs","NY","2018-02-16","Electra Cruiser Lux 7D - 2018","Cruisers Bicycles","Baldwin Bikes","Jannette David","1","479.99"
1399,"Stefany Potter","Saratoga Springs","NY","2018-02-16","Surly Karate Monkey 27.5+ Frameset - 2017","Mountain Bikes","Baldwin Bikes","Jannette David","1","2499.99"
1399,"Stefany Potter","Saratoga Springs","NY","2018-02-16","Surly Pack Rat Frameset - 2018","Mountain Bikes","Baldwin Bikes","Jannette David","2","939.98"
1399,"Stefany Potter","Saratoga Springs","NY","2018-02-16","Surly Straggler - 2018","Cyclocross Bicycles","Baldwin Bikes","Jannette David","2","3098.00"
1399,"Stefany Potter","Saratoga Springs","NY","2018-02-16","Electra Cruiser Lux 7D - 2018","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer","1","479.99"
1399,"Stefany Potter","Saratoga Springs","NY","2018-02-16","Surly Karate Monkey 27.5+ Frameset - 2017","Mountain Bikes","Baldwin Bikes","Marcelene Boyer","1","2499.99"
1399,"Stefany Potter","Saratoga Springs","NY","2018-02-16","Surly Pack Rat Frameset - 2018","Mountain Bikes","Baldwin Bikes","Marcelene Boyer","2","939.98"
1399,"Stefany Potter","Saratoga Springs","NY","2018-02-16","Surly Straggler - 2018","Cyclocross Bicycles","Baldwin Bikes","Marcelene Boyer","2","3098.00"
1399,"Stefany Potter","Saratoga Springs","NY","2018-02-16","Electra Cruiser Lux 7D - 2018","Cruisers Bicycles","Baldwin Bikes","Venita Daniel","1","479.99"
1399,"Stefany Potter","Saratoga Springs","NY","2018-02-16","Surly Karate Monkey 27.5+ Frameset - 2017","Mountain Bikes","Baldwin Bikes","Venita Daniel","1","2499.99"
1399,"Stefany Potter","Saratoga Springs","NY","2018-02-16","Surly Pack Rat Frameset - 2018","Mountain Bikes","Baldwin Bikes","Venita Daniel","2","939.98"
1399,"Stefany Potter","Saratoga Springs","NY","2018-02-16","Surly Straggler - 2018","Cyclocross Bicycles","Baldwin Bikes","Venita Daniel","2","3098.00"
1400,"Louis Powell","Staten Island","NY","2018-02-17","Electra Straight 8 3i - 2018","Cruisers Bicycles","Baldwin Bikes","Jannette David","2","1819.98"
1400,"Louis Powell","Staten Island","NY","2018-02-17","Electra Townie Original 21D - 2016","Comfort Bicycles","Baldwin Bikes","Jannette David","2","1099.98"
1400,"Louis Powell","Staten Island","NY","2018-02-17","Trek Precaliber 16 Girls - 2017","Children Bicycles","Baldwin Bikes","Jannette David","1","209.99"
1400,"Louis Powell","Staten Island","NY","2018-02-17","Trek Precaliber 20 Girl's - 2018","Children Bicycles","Baldwin Bikes","Jannette David","1","229.99"
1400,"Louis Powell","Staten Island","NY","2018-02-17","Electra Straight 8 3i - 2018","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer","2","1819.98"
1400,"Louis Powell","Staten Island","NY","2018-02-17","Electra Townie Original 21D - 2016","Comfort Bicycles","Baldwin Bikes","Marcelene Boyer","2","1099.98"
1400,"Louis Powell","Staten Island","NY","2018-02-17","Trek Precaliber 16 Girls - 2017","Children Bicycles","Baldwin Bikes","Marcelene Boyer","1","209.99"
1400,"Louis Powell","Staten Island","NY","2018-02-17","Trek Precaliber 20 Girl's - 2018","Children Bicycles","Baldwin Bikes","Marcelene Boyer","1","229.99"
1400,"Louis Powell","Staten Island","NY","2018-02-17","Electra Straight 8 3i - 2018","Cruisers Bicycles","Baldwin Bikes","Venita Daniel","2","1819.98"
1400,"Louis Powell","Staten Island","NY","2018-02-17","Electra Townie Original 21D - 2016","Comfort Bicycles","Baldwin Bikes","Venita Daniel","2","1099.98"
1400,"Louis Powell","Staten Island","NY","2018-02-17","Trek Precaliber 16 Girls - 2017","Children Bicycles","Baldwin Bikes","Venita Daniel","1","209.99"
1400,"Louis Powell","Staten Island","NY","2018-02-17","Trek Precaliber 20 Girl's - 2018","Children Bicycles","Baldwin Bikes","Venita Daniel","1","229.99"
1401,"Linnie Branch","Plattsburgh","NY","2018-02-18","Electra Cruiser Lux 1 Ladies' - 2018","Cruisers Bicycles","Baldwin Bikes","Jannette David","1","429.99"
1401,"Linnie Branch","Plattsburgh","NY","2018-02-18","Electra Townie Balloon 3i EQ - 2017/2018","Cruisers Bicycles","Baldwin Bikes","Jannette David","2","1499.98"
1401,"Linnie Branch","Plattsburgh","NY","2018-02-18","Trek 820 - 2018","Mountain Bikes","Baldwin Bikes","Jannette David","1","379.99"
1401,"Linnie Branch","Plattsburgh","NY","2018-02-18","Electra Cruiser Lux 1 Ladies' - 2018","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer","1","429.99"
1401,"Linnie Branch","Plattsburgh","NY","2018-02-18","Electra Townie Balloon 3i EQ - 2017/2018","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer","2","1499.98"
1401,"Linnie Branch","Plattsburgh","NY","2018-02-18","Trek 820 - 2018","Mountain Bikes","Baldwin Bikes","Marcelene Boyer","1","379.99"
1401,"Linnie Branch","Plattsburgh","NY","2018-02-18","Electra Cruiser Lux 1 Ladies' - 2018","Cruisers Bicycles","Baldwin Bikes","Venita Daniel","1","429.99"
1401,"Linnie Branch","Plattsburgh","NY","2018-02-18","Electra Townie Balloon 3i EQ - 2017/2018","Cruisers Bicycles","Baldwin Bikes","Venita Daniel","2","1499.98"
1401,"Linnie Branch","Plattsburgh","NY","2018-02-18","Trek 820 - 2018","Mountain Bikes","Baldwin Bikes","Venita Daniel","1","379.99"
1402,"Earlean Pena","Rome","NY","2018-02-19","Surly Karate Monkey 27.5+ Frameset - 2017","Mountain Bikes","Baldwin Bikes","Jannette David","2","4999.98"
1402,"Earlean Pena","Rome","NY","2018-02-19","Trek Lift+ Lowstep - 2018","Electric Bikes","Baldwin Bikes","Jannette David","2","5599.98"
1402,"Earlean Pena","Rome","NY","2018-02-19","Trek Powerfly 7 FS - 2018","Electric Bikes","Baldwin Bikes","Jannette David","1","4999.99"
1402,"Earlean Pena","Rome","NY","2018-02-19","Trek Precaliber 20 6-speed Girl's - 2018","Children Bicycles","Baldwin Bikes","Jannette David","1","289.99"
1402,"Earlean Pena","Rome","NY","2018-02-19","Surly Karate Monkey 27.5+ Frameset - 2017","Mountain Bikes","Baldwin Bikes","Marcelene Boyer","2","4999.98"
1402,"Earlean Pena","Rome","NY","2018-02-19","Trek Lift+ Lowstep - 2018","Electric Bikes","Baldwin Bikes","Marcelene Boyer","2","5599.98"
1402,"Earlean Pena","Rome","NY","2018-02-19","Trek Powerfly 7 FS - 2018","Electric Bikes","Baldwin Bikes","Marcelene Boyer","1","4999.99"
1402,"Earlean Pena","Rome","NY","2018-02-19","Trek Precaliber 20 6-speed Girl's - 2018","Children Bicycles","Baldwin Bikes","Marcelene Boyer","1","289.99"
1402,"Earlean Pena","Rome","NY","2018-02-19","Surly Karate Monkey 27.5+ Frameset - 2017","Mountain Bikes","Baldwin Bikes","Venita Daniel","2","4999.98"
1402,"Earlean Pena","Rome","NY","2018-02-19","Trek Lift+ Lowstep - 2018","Electric Bikes","Baldwin Bikes","Venita Daniel","2","5599.98"
1402,"Earlean Pena","Rome","NY","2018-02-19","Trek Powerfly 7 FS - 2018","Electric Bikes","Baldwin Bikes","Venita Daniel","1","4999.99"
1402,"Earlean Pena","Rome","NY","2018-02-19","Trek Precaliber 20 6-speed Girl's - 2018","Children Bicycles","Baldwin Bikes","Venita Daniel","1","289.99"
1403,"Cassandra Nichols","Hicksville","NY","2018-02-21","Haro Shredder 20 Girls - 2017","Children Bicycles","Baldwin Bikes","Jannette David","2","419.98"
1403,"Cassandra Nichols","Hicksville","NY","2018-02-21","Haro Shredder 20 Girls - 2017","Children Bicycles","Baldwin Bikes","Marcelene Boyer","2","419.98"
1403,"Cassandra Nichols","Hicksville","NY","2018-02-21","Haro Shredder 20 Girls - 2017","Children Bicycles","Baldwin Bikes","Venita Daniel","2","419.98"
1404,"Bella Perez","Duarte","CA","2018-02-23","Electra Cruiser 1 Ladies' - 2018","Cruisers Bicycles","Santa Cruz Bikes","Fabiola Jackson","1","269.99"
1404,"Bella Perez","Duarte","CA","2018-02-23","Trek 820 - 2018","Mountain Bikes","Santa Cruz Bikes","Fabiola Jackson","2","759.98"
1404,"Bella Perez","Duarte","CA","2018-02-23","Trek Lift+ - 2018","Electric Bikes","Santa Cruz Bikes","Fabiola Jackson","2","5599.98"
1404,"Bella Perez","Duarte","CA","2018-02-23","Electra Cruiser 1 Ladies' - 2018","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano","1","269.99"
1404,"Bella Perez","Duarte","CA","2018-02-23","Trek 820 - 2018","Mountain Bikes","Santa Cruz Bikes","Genna Serrano","2","759.98"
